o:id,url,o:resource_template,o:resource_class,o:owner,o:is_public,o:item_set/o:id,o:item_set/dcterms:title,o:media/o:id,o:media/file,dcterms:title,dcterms:creator,dcterms:subject,dcterms:publisher,dcterms:contributor,dcterms:date,dcterms:identifier,dcterms:source,dcterms:language,dcterms:rights,dcterms:abstract,dcterms:spatial,dcterms:rightsHolder,bibo:issue,bibo:numPages,fabio:hasURL
10234,https://iwac.frederickmadore.com/s/afrique_ouest/item/10234,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,2197,,10254|17016|17017|17018|17019|17020|17021|17022|17023|17024|17025|17026|17027|17028|17029|17030|17031,https://iwac.frederickmadore.com/files/original/bbd555f7c0d63437242c38a455836c706339e6bf.pdf|https://iwac.frederickmadore.com/files/original/dc0f67f5ff350062ffa44deabd9bdfc313f2bf53.jp2|https://iwac.frederickmadore.com/files/original/c5033221456422fe89b0a3bd89db6adf3f73b2fd.jp2|https://iwac.frederickmadore.com/files/original/26502bf64a79c485b7b1bd037958357c0c445dd1.jp2|https://iwac.frederickmadore.com/files/original/9c3023a9ecb4ecebb8c0107e8f79d6395b6403c2.jp2|https://iwac.frederickmadore.com/files/original/c7f4e2c320bc5bc90033a3bd162a3eab61d113b9.jp2|https://iwac.frederickmadore.com/files/original/ba0d29a2e8ac4c8187047f6feaa4c0cb68dea7a3.jp2|https://iwac.frederickmadore.com/files/original/6a0f863fa0d3e3374973263865a32b5cab591d2d.jp2|https://iwac.frederickmadore.com/files/original/669f67cd6c536f965f72e8cfb3506933dc5f1b52.jp2|https://iwac.frederickmadore.com/files/original/e38c111284ad9af3a87c1f5898b27f2963a9fa45.jp2|https://iwac.frederickmadore.com/files/original/4b94b83df37af561a2d42082a9e13d9ef0840a0c.jp2|https://iwac.frederickmadore.com/files/original/a52b4ece0b1e4c58d93c6a007f46fc96ee6a5189.jp2|https://iwac.frederickmadore.com/files/original/c212ad55d812d183ff8631884bbbecb3cba006f5.jp2|https://iwac.frederickmadore.com/files/original/0329c2a38480f0eb9f67d0d7a4beeb0668964d4e.jp2|https://iwac.frederickmadore.com/files/original/a61a426dadab3808352da51cd1f4c252bce9f74c.jp2|https://iwac.frederickmadore.com/files/original/c38973fed4344222362b1d82e51e9e1ee6aea4be.jp2|https://iwac.frederickmadore.com/files/original/9018ad96ca5d8f0f0397c685162ca3a8f64047b1.jp2,"Al Mawadda #52-53","Association Islamique d'Al Mawadda Burkina Faso","Ahl ul Bayt|Chiisme|Pluralisme religieux|Femme en islam|Laïcité|Civilisation occidentale|Hadith|Taqlid","Al Mawadda","Frédérick Madore",2010-01/2010-04,"https://www.wikidata.org/wiki/Q114030682 Q114030682","Louis Audet Gosselin",Français,"In Copyright - Rights-Holder(s) Unlocatable or Unidentifiable","Bimestriel d'information et de formation islamique",Bobo-Dioulasso|Ouagadougou|Ghana|Nigéria|Médine,,52-53,16,
10235,https://iwac.frederickmadore.com/s/afrique_ouest/item/10235,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,2205,,10255|18781|18782|18783|18784|18785|18786|18787|18788|18789|18790|18791|18792|18793|18794|18795|18796,https://iwac.frederickmadore.com/files/original/13c633a0b873482df0a40a385484edb7ca59ed62.pdf|https://iwac.frederickmadore.com/files/original/a8381afcf58f4a40ad9c60cee854925c78895e15.jp2|https://iwac.frederickmadore.com/files/original/6c24a1d11d44d5e19d5edc1c34e85a17ae59b886.jp2|https://iwac.frederickmadore.com/files/original/bf29634e5a4b3ac116dd98372341497096ddeb8f.jp2|https://iwac.frederickmadore.com/files/original/72755c4b61e1926457270e73d6c5dddb75102428.jp2|https://iwac.frederickmadore.com/files/original/f7487fc4f17a8b45a0b05732224a8df5bf0fc40d.jp2|https://iwac.frederickmadore.com/files/original/0c2fafe7ea7bc6d95831f3e9eb02f17f5329a170.jp2|https://iwac.frederickmadore.com/files/original/e3e1cce6cb205d3518181b498965eecc5f3fc50c.jp2|https://iwac.frederickmadore.com/files/original/cebf3bb903ac0837e03f9d8106b9d3d996f4342e.jp2|https://iwac.frederickmadore.com/files/original/b5c4e7500ff8cf6a5895b83ff1d8dee4a358a377.jp2|https://iwac.frederickmadore.com/files/original/141defdbc542a07d84eac060146f2c2329330f12.jp2|https://iwac.frederickmadore.com/files/original/b42e6de7bfa32bc34f0affeb4c7ade0736ef4fdc.jp2|https://iwac.frederickmadore.com/files/original/dcea19d926edaa0530b8769c008a55870896b438.jp2|https://iwac.frederickmadore.com/files/original/61803690dc05005a79c387e55b4fa73c5fb4cea8.jp2|https://iwac.frederickmadore.com/files/original/fce5ff83ed68eaeee68b47cb7e657e076c6d3074.jp2|https://iwac.frederickmadore.com/files/original/5a3662005890d85bec68e9ad944304a526d8ea42.jp2|https://iwac.frederickmadore.com/files/original/ba9b945c2fcdca614b9622d8e0cec185365deb1f.jp2,"La Preuve #4",,"Abdramane Sana|Charia|Laïcité|Hadj|Tariq Ramadan|Zakat|Association des Élèves et Étudiants Musulmans au Burkina|Fédération des Associations Islamiques du Burkina|Pauvreté|Analphabétisme|Hadith|Sunnah","La Preuve","Louis Audet Gosselin",2008-02,"https://www.wikidata.org/wiki/Q114034223 Q114034223","Louis Audet Gosselin",Français,"In Copyright - Educational Use Permitted",,"Bobo-Dioulasso|Fada N'Gourma|Koudougou|Ouagadougou|Ouahigouya|Sapouy|Ghana|Médine",,4,16,
10236,https://iwac.frederickmadore.com/s/afrique_ouest/item/10236,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,2205,,10256|18797|18798|18799|18800|18801|18802|18803|18804|18805|18806|18807|18808|18809|18810|18811|18812,https://iwac.frederickmadore.com/files/original/eeb16324b0b9dd81308a0fb4d66020a3c5d82409.pdf|https://iwac.frederickmadore.com/files/original/35861021c65de6d1233b0926016eaea1b52c9355.jp2|https://iwac.frederickmadore.com/files/original/fc28a737fdf6870f29b988b6f6982f6221ed84a2.jp2|https://iwac.frederickmadore.com/files/original/4b904eeaf7e9528395e05b18ebd4e8f0912fdf8f.jp2|https://iwac.frederickmadore.com/files/original/e3f3e40161a23267f30006c200aa42b6e90b3ba0.jp2|https://iwac.frederickmadore.com/files/original/0c046a41d038a2ea44ad490b27f1006956d097e7.jp2|https://iwac.frederickmadore.com/files/original/264e6e5aa0fd7fe9e1cb223c0759faf3851220bc.jp2|https://iwac.frederickmadore.com/files/original/ba707adabb96182b7c8c4c7d4b3579bb20b15d77.jp2|https://iwac.frederickmadore.com/files/original/271991b20c4c6fc3a02ead0e209a2875517cc68b.jp2|https://iwac.frederickmadore.com/files/original/3bef182737bb2b62e7a0294ef9405f725ed98507.jp2|https://iwac.frederickmadore.com/files/original/3362dde6bc7442d5bb19fbd19af9d76bcd1790a5.jp2|https://iwac.frederickmadore.com/files/original/e464b36611d18318f7ded54bca6f2628cdf0df06.jp2|https://iwac.frederickmadore.com/files/original/623d3d167c8105b88e2d9cc45d92e647962557d2.jp2|https://iwac.frederickmadore.com/files/original/e4b005480284e9e2a6d7125c9b81bcdda526ca76.jp2|https://iwac.frederickmadore.com/files/original/25f986cd05d851763892bfef4709bfd13ca8a9c8.jp2|https://iwac.frederickmadore.com/files/original/763533a9f8bcecdee7f182a38597a3fbbcb12101.jp2|https://iwac.frederickmadore.com/files/original/1fe7c684669479679b7d923ed4ed22c529da7bbb.jp2,"La Preuve #37",,"Abdoul Salam Tiemtoré|Aboubacar Sana|Action sociale|Congrès CMHV (1977)|Congrès CMBF (2004)|Congrès FAIB (2005)|Construction mosquée|Fédération associative pour la paix et le progrès avec Blaise Compaoré|Mouvement Sunnite (crises internes)|Oumarou Kanazoé|Ousmane Sibiri Ouédraogo|Association des Élèves et Étudiants Musulmans au Burkina|Cercle d'Études, de Recherches et de Formation Islamiques|Fédération des Associations Islamiques du Burkina|Communauté Musulmane du Burkina Faso|Pauvreté|Civilisation occidentale|Hadith|Sunnah","La Preuve","Louis Audet Gosselin",2011-03,"https://www.wikidata.org/wiki/Q114034224 Q114034224","Louis Audet Gosselin",Français,"In Copyright - Educational Use Permitted",,Ouagadougou|Yako|Israël|Koweït,,37,16,
10237,https://iwac.frederickmadore.com/s/afrique_ouest/item/10237,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,2205,,10257|18813|18814|18815|18816|18817|18818|18819|18820|18821|18822|18823|18824|18825|18826|18827|18828,https://iwac.frederickmadore.com/files/original/46b98fc3eaf8b69c59ec3e064fca4078c5d0a38f.pdf|https://iwac.frederickmadore.com/files/original/859bdea54444cca8f9ae2a7779186f6822626b23.jp2|https://iwac.frederickmadore.com/files/original/72cf159a37a1c93b225bfdc968640601fed24fa7.jp2|https://iwac.frederickmadore.com/files/original/d102c0a43a14f9063f9fcb0afd58760ec5a92155.jp2|https://iwac.frederickmadore.com/files/original/88fbfc40183817a3b58fe8ab4342c9cc52f1ef40.jp2|https://iwac.frederickmadore.com/files/original/61c6ead0b771eaa09827f9aef65b304852a2a3c7.jp2|https://iwac.frederickmadore.com/files/original/0dcc66833abc633bff2e9deadce708db2881c0ad.jp2|https://iwac.frederickmadore.com/files/original/1ccc51085e865ac0f1953bdd288dc40be85c1b44.jp2|https://iwac.frederickmadore.com/files/original/87576771ebd72e92116e526c75717a81fb299fa5.jp2|https://iwac.frederickmadore.com/files/original/0470152ae687fc2e93909c58d601063ffb3de339.jp2|https://iwac.frederickmadore.com/files/original/10fad2850d4000589b8a8b732e58bf9fa6db1d5d.jp2|https://iwac.frederickmadore.com/files/original/7dd3b5b7d1d23bc8e7182328a33175d31f388766.jp2|https://iwac.frederickmadore.com/files/original/4775688dc537d24bae2c807f06727959bf33251f.jp2|https://iwac.frederickmadore.com/files/original/3ee5de036cf0c920161ca2f5f8f576f1b8cd55f2.jp2|https://iwac.frederickmadore.com/files/original/47565883d977e26a4ec24bb022fb67da0fc7411b.jp2|https://iwac.frederickmadore.com/files/original/f8a0d83989fc44fdd6aa7973a572db32a94ea3ee.jp2|https://iwac.frederickmadore.com/files/original/b2f23d1ecc03a25dc8dbda8bd5e287d7704f3351.jp2,"La Preuve #36",,"Aboubacar Doukouré|Aboubacar Sangoulé Lamizana|Adama Zoungrana|Blaise Compaoré|Citoyenneté|13e congrès de l'AEEMB|Coopération arabe|Enseignement confessionnel islamique|Ibrahima Ouédraogo|Ousmane Sibiri Ouédraogo|Élection présidentielle de 2010 au Burkina Faso|Association des Élèves et Étudiants Musulmans au Burkina|Communauté Musulmane du Burkina Faso|Aïd al-Adha (Tabaski)|Aïd el-Fitr|Pauvreté|Démocratie|Hadith|Sunnah|Paul VI","La Preuve","Louis Audet Gosselin",2011-01,"https://www.wikidata.org/wiki/Q114034225 Q114034225","Louis Audet Gosselin",Français,"In Copyright - Educational Use Permitted",,"Bobo-Dioulasso|Centre culturel islamique AEEMB|Dédougou|Fada N'Gourma|Koudougou|Médersa centrale de Ouagadougou|Ouagadougou|Ouahigouya|Soudan|Médine",,36,16,
10238,https://iwac.frederickmadore.com/s/afrique_ouest/item/10238,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,2205,,10258|18829|18830|18831|18832|18833|18834|18835|18836|18837|18838|18839|18840,https://iwac.frederickmadore.com/files/original/9f533be302b3c1805d970e5e4bbee89ec4a7abd5.pdf|https://iwac.frederickmadore.com/files/original/c303854b3b87535d9fc3b4a84452869d79827507.jp2|https://iwac.frederickmadore.com/files/original/c63b70e6c2ed3451bd5f12d81c9d38e347e9c945.jp2|https://iwac.frederickmadore.com/files/original/8fee339f990b3871bec2ec0a6c0be6fe3c96fb5b.jp2|https://iwac.frederickmadore.com/files/original/b134879fcecc56c337a26e10a59b9aeb33656f41.jp2|https://iwac.frederickmadore.com/files/original/8a659cdf80148b2e1a3f918822b93c8ba4f7667e.jp2|https://iwac.frederickmadore.com/files/original/1facae1105515737204e6e0014bf26f8534b7886.jp2|https://iwac.frederickmadore.com/files/original/95799ce6d04e7f4213039b8b965de816b2c005c5.jp2|https://iwac.frederickmadore.com/files/original/1f3df8491e28a57c7e73c0d2f2419ccb7220e300.jp2|https://iwac.frederickmadore.com/files/original/a406036e6dfd83275f5edc3b535780db1803e664.jp2|https://iwac.frederickmadore.com/files/original/4311ca16b2b5f989965d112acbbeae24c1ae0a35.jp2|https://iwac.frederickmadore.com/files/original/107fe5949b43f9044e8b133b952621b9ed735cff.jp2|https://iwac.frederickmadore.com/files/original/ee456e149688071d8133379581e5e690123f0450.jp2,"La Preuve #35",,"Aboubacar Sangoulé Lamizana|Catholiques|Citoyenneté|13e congrès de l'AEEMB|Coopération arabe|Femme en islam|Issa Cissé|Laïcité|Noufou Tiendrébéogo|Oumarou Kanazoé|Hadj|Unité|Modernité|Association des Élèves et Étudiants Musulmans au Burkina|Cercle d'Études, de Recherches et de Formation Islamiques|Association Islamique de la Tijâniyya|Mouvement Sunnite du Burkina Faso|Démocratie|Sunnah","La Preuve","Louis Audet Gosselin",2010-11,"https://www.wikidata.org/wiki/Q114034226 Q114034226","Louis Audet Gosselin",Français,"In Copyright - Educational Use Permitted",,Bobo-Dioulasso|Gourcy|Ouagadougou|Ziniaré|Abidjan,,35,12,
10239,https://iwac.frederickmadore.com/s/afrique_ouest/item/10239,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,2205,,10259|18841|18842|18843|18844|18845|18846|18847|18848|18849|18850|18851|18852|18853|18854|18855|18856,https://iwac.frederickmadore.com/files/original/599d9db3eb59cdf7ebe25134f7e41633cee7abac.pdf|https://iwac.frederickmadore.com/files/original/7cd24ae914897a2786dd0515d9c42439e8ece822.jp2|https://iwac.frederickmadore.com/files/original/a64c006cf2062669088e4cc6903a50243fe63152.jp2|https://iwac.frederickmadore.com/files/original/c0e3374e542e672a7c01938f91521b4c6b1efe34.jp2|https://iwac.frederickmadore.com/files/original/d9db67a8427e51f85c0fac864ed270bb92100526.jp2|https://iwac.frederickmadore.com/files/original/f19147fbcbbb9d279cc905adbb12e9cc52c11321.jp2|https://iwac.frederickmadore.com/files/original/d469f28d70e1f53d34af3159942614304be518cb.jp2|https://iwac.frederickmadore.com/files/original/4521aef8c5b1dcda1e361d7e90cd3cfd0a11e1e2.jp2|https://iwac.frederickmadore.com/files/original/17a39147c774b8c52f6673486e749b8cb10b0292.jp2|https://iwac.frederickmadore.com/files/original/062ced51a644ae4014f06f87c77bb2bc5325182f.jp2|https://iwac.frederickmadore.com/files/original/1edefd04c4cb6873e18abbe73aa226b516f402d0.jp2|https://iwac.frederickmadore.com/files/original/51710ee8e7e3e077c1733aaefdc278d27ff00395.jp2|https://iwac.frederickmadore.com/files/original/2ba831c37ab77683386327d3c359ae3f20734885.jp2|https://iwac.frederickmadore.com/files/original/8b5c37904535ed7294013e230042be16e6b22fbf.jp2|https://iwac.frederickmadore.com/files/original/13225b247407ba1000e423d1f198dd6f2eb24df8.jp2|https://iwac.frederickmadore.com/files/original/982917a6adb222e05825575e89e91fb3084ebe39.jp2|https://iwac.frederickmadore.com/files/original/28f791da2451b4f5e5af6004eae45ef0463097f0.jp2,"La Preuve #34",,"Enseignement confessionnel islamique|Mendicité et talibés|Tariq Ramadan|Association des Élèves et Étudiants Musulmans au Burkina|Hadith","La Preuve","Louis Audet Gosselin",2010-09,"https://www.wikidata.org/wiki/Q114034227 Q114034227","Louis Audet Gosselin",Français,"In Copyright - Educational Use Permitted",,Bogandé|Bobo-Dioulasso|Kaya|Kombissiri|Koudougou|Ouagadougou|Pouytenga|Palestine|Ghana|Médine,,34,16,
10240,https://iwac.frederickmadore.com/s/afrique_ouest/item/10240,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,2205,,10260|18857|18858|18859|18860|18861|18862|18863|18864|18865|18866|18867|18868|18869|18870|18871|18872,https://iwac.frederickmadore.com/files/original/42bedb6956fd23aa7bf7ae4b7c32271872369dd0.pdf|https://iwac.frederickmadore.com/files/original/9e6f9d7d7a4967bc5b327f3628c7b897a27aec0b.jp2|https://iwac.frederickmadore.com/files/original/dd8550ca6bf7d2afe568344e36246f5e15c3e175.jp2|https://iwac.frederickmadore.com/files/original/dd4087520a276bc9b9c7c974f96a2771cc1f72e4.jp2|https://iwac.frederickmadore.com/files/original/48e7df233dd4dd26c1a3c86b3fdb31388dc1f5aa.jp2|https://iwac.frederickmadore.com/files/original/1929d5fedbd668e46864faf55bade9f86869d102.jp2|https://iwac.frederickmadore.com/files/original/f06e3965c69f7dd55f9cfa39faa9f468b05811a2.jp2|https://iwac.frederickmadore.com/files/original/acd5dd084fc8d66a9baf514ee36d5d34404ef739.jp2|https://iwac.frederickmadore.com/files/original/2ebeafb34539c56fbc201f6d3865a28c58116e09.jp2|https://iwac.frederickmadore.com/files/original/c37874e0e7cd549adec6658073e86908c48fe1d5.jp2|https://iwac.frederickmadore.com/files/original/a2a1e77bf3d8deb9602c37b3b38d48584b1e8e13.jp2|https://iwac.frederickmadore.com/files/original/3a780e67d7aafe78a02324caba596e6eb1c40c16.jp2|https://iwac.frederickmadore.com/files/original/82fbce33e7b94aed035c87974fd96660efea5387.jp2|https://iwac.frederickmadore.com/files/original/ec18745f9387e65a472437f2a5fe5b0a2c162c37.jp2|https://iwac.frederickmadore.com/files/original/cfe8f8544bf2d0ec01d8c07d01fc8b534d3ac4f5.jp2|https://iwac.frederickmadore.com/files/original/5f13ad7a9b332b1e4e55f9cc49e2258899a4a27b.jp2|https://iwac.frederickmadore.com/files/original/949cb99ac80fec16dc44e2591b223e6e649c31c6.jp2,"La Preuve #33",,"Action sociale|Coopération arabe|Fondation de Solidarité et d'Aide au Peuple Africain|Agence des Musulmans d'Afrique/Direct-Aid|Aïd el-Fitr|Pauvreté|Hadith|Sunnah","La Preuve","Louis Audet Gosselin",2010-08,"https://www.wikidata.org/wiki/Q114034228 Q114034228","Louis Audet Gosselin",Français,"In Copyright - Educational Use Permitted",,Ouagadougou|Médine,,33,16,
10241,https://iwac.frederickmadore.com/s/afrique_ouest/item/10241,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,2205,,10261|18873|18874|18875|18876|18877|18878|18879|18880|18881|18882|18883|18884|18885|18886|18887|18888,https://iwac.frederickmadore.com/files/original/e3c7d2cc82a54acb462ab3d00c86c082811bd6fd.pdf|https://iwac.frederickmadore.com/files/original/c07ea5d9c4cc343cf144677fad870c21640e95d6.jp2|https://iwac.frederickmadore.com/files/original/6b5554a5ed10e9bb78869795985131bffe931441.jp2|https://iwac.frederickmadore.com/files/original/8ca64144388abeaf72020df6586cdafa4f9d38ea.jp2|https://iwac.frederickmadore.com/files/original/eac4a03d59bf0f0870bd73d04ddf6b99e9d0cb99.jp2|https://iwac.frederickmadore.com/files/original/130932027825011e2f58bb57e799b3aed6e8b709.jp2|https://iwac.frederickmadore.com/files/original/5322581f6374e9628c75ee479d0661582675ce4f.jp2|https://iwac.frederickmadore.com/files/original/cdebd2bd2d05035e43399f02e4e8ce92a5d4a5a1.jp2|https://iwac.frederickmadore.com/files/original/1b7d2dd90ea5e06ce8a065630764b990780c8881.jp2|https://iwac.frederickmadore.com/files/original/8510d1c4aebe5a8c8429e4b478ff2193619c0698.jp2|https://iwac.frederickmadore.com/files/original/3bd36b1f4d517fcf3cb7a2d20717a61cad908d76.jp2|https://iwac.frederickmadore.com/files/original/1b1997a303a3b207322e4f0a0da55f65893731c4.jp2|https://iwac.frederickmadore.com/files/original/716f87b21ea4cdffdb1f99fbe4bf1a594afbf4f9.jp2|https://iwac.frederickmadore.com/files/original/8ca6b23988f412a5fdbe5a64cef8c359802270a8.jp2|https://iwac.frederickmadore.com/files/original/c92fc5976465429be7f1cbcbe2ea1b9f1a6da2ea.jp2|https://iwac.frederickmadore.com/files/original/a6f3da88d5279548c5d09bda2fbfab575bcb550b.jp2|https://iwac.frederickmadore.com/files/original/55004829103095b9151543a1b2ad8ce50416c49d.jp2,"La Preuve #31",,"Action sociale|Commission Électorale Nationale Indépendante|Citoyenneté|Jeunesse musulmane|Tariq Ramadan|Prostitution|Pauvreté|Démocratie|Civilisation occidentale|Hadith|Sunnah","La Preuve","Louis Audet Gosselin",2010-05,"https://www.wikidata.org/wiki/Q114034229 Q114034229","Louis Audet Gosselin",Français,"In Copyright - Educational Use Permitted",,Israël|Palestine|Japon|Médine,,31,16,
10242,https://iwac.frederickmadore.com/s/afrique_ouest/item/10242,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,2205,,10262|18889|18890|18891|18892|18893|18894|18895|18896|18897|18898|18899|18900|18901|18902|18903|18904,https://iwac.frederickmadore.com/files/original/bee71c7de39f8bc1b50971cee844962b6ebd0bfa.pdf|https://iwac.frederickmadore.com/files/original/2afbc7ef9affc744a94c89ee55d7b35ef7124705.jp2|https://iwac.frederickmadore.com/files/original/d406c171f871b238b25fc25230bbe3d2dce8d006.jp2|https://iwac.frederickmadore.com/files/original/3c7109b8a6ae4fe51fd67e997dbb17c9dfd4d1ed.jp2|https://iwac.frederickmadore.com/files/original/250ff5f350dc871986e2f5a8114705b409b2a411.jp2|https://iwac.frederickmadore.com/files/original/640b7cf690bbb4af4321742482968a7ea3026e29.jp2|https://iwac.frederickmadore.com/files/original/a7396a5352987e02eaffb4f861099e29a62ad257.jp2|https://iwac.frederickmadore.com/files/original/a42cb3aafbc220616f53d39d78fc8fb5f7523b43.jp2|https://iwac.frederickmadore.com/files/original/ffe3d4824318160eb5089e6a9cb81e8f234c88f7.jp2|https://iwac.frederickmadore.com/files/original/25c372207040c3a61bcd1d2a3e04625ab1d456f6.jp2|https://iwac.frederickmadore.com/files/original/4ec3b816c3a501cafcbfb0f60a12acaf8acb7c81.jp2|https://iwac.frederickmadore.com/files/original/f32a0f5d3ad4fac0811d50e142cfb8a5b25e065c.jp2|https://iwac.frederickmadore.com/files/original/ce68f94320e33b8a9b336c522e518f989f67f399.jp2|https://iwac.frederickmadore.com/files/original/f39ad48160a99df64746f39cae3b3715e36f363b.jp2|https://iwac.frederickmadore.com/files/original/f51c0f03b717392d045af98d5159dada5582d044.jp2|https://iwac.frederickmadore.com/files/original/534422c1b72321b09a95cdfef94524861d9c982d.jp2|https://iwac.frederickmadore.com/files/original/f2eaeff5cf0737d4256e43720bc5fd56ebcc2642.jp2,"La Preuve #30",,"Charia|Citoyenneté|Clément Sawadogo|Laïcité|Hadj|Tariq Ramadan|Association des Élèves et Étudiants Musulmans au Burkina|Démocratie|Civilisation occidentale|Sunnah|Benoît XVI","La Preuve","Louis Audet Gosselin",2010-04,"https://www.wikidata.org/wiki/Q114034231 Q114034231","Louis Audet Gosselin",Français,"In Copyright - Educational Use Permitted",,Bobo-Dioulasso|Israël|Palestine|Koweït|Médine|Pakistan,,30,16,
10243,https://iwac.frederickmadore.com/s/afrique_ouest/item/10243,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,2205,,10263|18905|18906|18907|18908|18909|18910|18911|18912|18913|18914|18915|18916|18917|18918|18919|18920,https://iwac.frederickmadore.com/files/original/0322c8fc382ac721c448bce9175253340353fdd6.pdf|https://iwac.frederickmadore.com/files/original/62b2db0fa79ffc7a91fc9f157b17a7438d943ec2.jp2|https://iwac.frederickmadore.com/files/original/db1da01a1790f0d266fbf5a4ae29af16917a4b1a.jp2|https://iwac.frederickmadore.com/files/original/021431e55b22b9503684877f1c7ce3506de21817.jp2|https://iwac.frederickmadore.com/files/original/0dfde69377b50fb02183b1a5ea2aedf168c58bdf.jp2|https://iwac.frederickmadore.com/files/original/66b64b3f7005455fc6e46776bf6191a354962210.jp2|https://iwac.frederickmadore.com/files/original/42872bee148373ab4cba8c5a9b9c95a4c5bd259c.jp2|https://iwac.frederickmadore.com/files/original/842f2e30a33782b86a707609896094bf97495582.jp2|https://iwac.frederickmadore.com/files/original/3f1de54cccaf1b40b740a83915589ce9b1d5f93d.jp2|https://iwac.frederickmadore.com/files/original/daab0504be679a840f6c3633e4acb5ea5ea94893.jp2|https://iwac.frederickmadore.com/files/original/89e9226232db3ed1731bd94e72fcedd7465b7cc2.jp2|https://iwac.frederickmadore.com/files/original/1478ea8a9949f4c1f2528618182a136ada3760fc.jp2|https://iwac.frederickmadore.com/files/original/385c3d139ea13679d4e53247506900384ff2a548.jp2|https://iwac.frederickmadore.com/files/original/8cea5a8edf88219220c8af3c04cc5ad57e2217f6.jp2|https://iwac.frederickmadore.com/files/original/d8adafc7ede3bbe3f856b8091268524f4563c005.jp2|https://iwac.frederickmadore.com/files/original/435cdfe81001c64274046d70b3c34f5b071e69ba.jp2|https://iwac.frederickmadore.com/files/original/24f0d380eb4ef992617f7db426ee315ee8c0fedd.jp2,"La Preuve #26",,"Aïd al-Adha (Tabaski)|Aïd el-Fitr|Association des Élèves et Étudiants Musulmans au Burkina|Association des Élèves et Étudiants Musulmans de Côte d'Ivoire|Burqa|Cercle d'Études, de Recherches et de Formation Islamiques|Commission Nationale d'Organisation du Pèlerinage à La Mecque|Démocratie|Laïcité|Organisation de la Jeunesse Musulmane en Afrique de l'Ouest|Pauvreté|Union Culturelle Musulmane","La Preuve","Louis Audet Gosselin",2009-12,"https://www.wikidata.org/wiki/Q114034232 Q114034232","Louis Audet Gosselin",Français,"In Copyright - Educational Use Permitted",,Bobo-Dioulasso|Gaoua|Ouagadougou|Israël|Palestine,,26,16,
